character,movie,mbti,href,year,notes,id
Jan Edgecomb,the green mile,ENFJ,https://www.personality-database.com/profile/189471/jan-edgecomb-the-green-mile-1999-mbti-personality-type,1999.0,,120689.0
Percy Wetmore,the green mile,ESFP,https://www.personality-database.com/profile/8874/percy-wetmore-the-green-mile-1999-mbti-personality-type,1999.0,,120689.0
William “Wild Bill” Wharton,the green mile,ESTP,https://www.personality-database.com/profile/8871/william-wild-bill-wharton-the-green-mile-1999-mbti-personality-type,1999.0,,120689.0
John Coffey,the green mile,INFJ,https://www.personality-database.com/profile/8870/john-coffey-the-green-mile-1999-mbti-personality-type,1999.0,,120689.0
"Eduard ""Del"" Delacroix",the green mile,ISFJ,https://www.personality-database.com/profile/8872/eduard-del-delacroix-the-green-mile-1999-mbti-personality-type,1999.0,,120689.0
Paul Edgecomb,the green mile,ISFJ,https://www.personality-database.com/profile/8869/paul-edgecomb-the-green-mile-1999-mbti-personality-type,1999.0,,120689.0
Hal Moores,the green mile,ISTJ,https://www.personality-database.com/profile/109221/hal-moores-the-green-mile-1999-mbti-personality-type,1999.0,,120689.0
Dean Stanton,the green mile,ISTJ,https://www.personality-database.com/profile/8876/dean-stanton-the-green-mile-1999-mbti-personality-type,1999.0,,120689.0
Harry Terwilliger,the green mile,ISTJ,https://www.personality-database.com/profile/8875/harry-terwilliger-the-green-mile-1999-mbti-personality-type,1999.0,,120689.0
"Brutus ""Brutal"" Howell",the green mile,ISTP,https://www.personality-database.com/profile/8873/brutus-brutal-howell-the-green-mile-1999-mbti-personality-type,1999.0,,120689.0
D'Artagnan,the three musketeers,ENFJ,https://www.personality-database.com/profile/189337/dartagnan-the-three-musketeers-1993-mbti-personality-type,1993.0,,108333.0
Milady de Winter,the three musketeers,ENTJ,https://www.personality-database.com/profile/189340/milady-de-winter-the-three-musketeers-1993-mbti-personality-type,1993.0,,108333.0
Cardinal Richelieu,the three musketeers,ENTJ,https://www.personality-database.com/profile/189339/cardinal-richelieu-the-three-musketeers-1993-mbti-personality-type,1993.0,,108333.0
Girard,the three musketeers,ESFJ,https://www.personality-database.com/profile/189345/girard-the-three-musketeers-1993-mbti-personality-type,1993.0,,108333.0
Constance,the three musketeers,ESFP,https://www.personality-database.com/profile/189344/constance-the-three-musketeers-1993-mbti-personality-type,1993.0,,108333.0
Porthos,the three musketeers,ESTP,https://www.personality-database.com/profile/189338/porthos-the-three-musketeers-1993-mbti-personality-type,1993.0,,108333.0
Aramis,the three musketeers,INFJ,https://www.personality-database.com/profile/189335/aramis-the-three-musketeers-1993-mbti-personality-type,1993.0,,108333.0
Queen Anne,the three musketeers,INFP,https://www.personality-database.com/profile/189341/queen-anne-the-three-musketeers-1993-mbti-personality-type,1993.0,,108333.0
King Louis,the three musketeers,ISFJ,https://www.personality-database.com/profile/189343/king-louis-the-three-musketeers-1993-mbti-personality-type,1993.0,,108333.0
Athos,the three musketeers,ISTJ,https://www.personality-database.com/profile/189336/athos-the-three-musketeers-1993-mbti-personality-type,1993.0,,108333.0
Carol Martinez,sleepers,ENFJ,https://www.personality-database.com/profile/189028/carol-martinez-sleepers-1996-mbti-personality-type,1996.0,,117665.0
Father Bobby,sleepers,ENFJ,https://www.personality-database.com/profile/89390/father-bobby-sleepers-1996-mbti-personality-type,1996.0,,117665.0
Michael Sullivan,sleepers,ENTJ,https://www.personality-database.com/profile/89384/michael-sullivan-sleepers-1996-mbti-personality-type,1996.0,,117665.0
Shakes' Father,sleepers,ESFP,https://www.personality-database.com/profile/89388/shakes-father-sleepers-1996-mbti-personality-type,1996.0,,117665.0
John Riley,sleepers,ESTP,https://www.personality-database.com/profile/99032/john-riley-sleepers-1996-mbti-personality-type,1996.0,,117665.0
Shakes,sleepers,INFP,https://www.personality-database.com/profile/89385/shakes-sleepers-1996-mbti-personality-type,1996.0,,117665.0
Danny Snyder,sleepers,ISFJ,https://www.personality-database.com/profile/89389/danny-snyder-sleepers-1996-mbti-personality-type,1996.0,,117665.0
Tommy Marcano,sleepers,ISTP,https://www.personality-database.com/profile/99033/tommy-marcano-sleepers-1996-mbti-personality-type,1996.0,,117665.0
King Benny,sleepers,ISTP,https://www.personality-database.com/profile/89387/king-benny-sleepers-1996-mbti-personality-type,1996.0,,117665.0
Mercury,blade,ENFJ,https://www.personality-database.com/profile/188120/mercury-blade-1998-mbti-personality-type,1998.0,,120611.0
Deacon Frost,blade,ENTJ,https://www.personality-database.com/profile/24122/deacon-frost-blade-1998-mbti-personality-type,1998.0,,120611.0
Quinn,blade,ESTP,https://www.personality-database.com/profile/428087/quinn-blade-1998-mbti-personality-type,1998.0,,120611.0
Karen,blade,ISTJ,https://www.personality-database.com/profile/24124/karen-blade-1998-mbti-personality-type,1998.0,,120611.0
Whistler,blade,ISTP,https://www.personality-database.com/profile/24123/whistler-blade-1998-mbti-personality-type,1998.0,,120611.0
Blade,blade,ISTP,https://www.personality-database.com/profile/24121/blade-blade-1998-mbti-personality-type,1998.0,,120611.0
"Gordon ""Gordy"" Brewer",collateral damage,ENFJ,https://www.personality-database.com/profile/187231/gordon-gordy-brewer-collateral-damage-2002-mbti-personality-type,2002.0,,233469.0
Claudio Perrini,collateral damage,ENTJ,https://www.personality-database.com/profile/187234/claudio-perrini-collateral-damage-2002-mbti-personality-type,2002.0,,233469.0
Peter Brandt,collateral damage,ESTJ,https://www.personality-database.com/profile/187233/peter-brandt-collateral-damage-2002-mbti-personality-type,2002.0,,233469.0
Selena Perrini,collateral damage,ISFJ,https://www.personality-database.com/profile/187232/selena-perrini-collateral-damage-2002-mbti-personality-type,2002.0,,233469.0
Ellen,mary poppins returns,ENFJ,https://www.personality-database.com/profile/187148/ellen-mary-poppins-returns-2018-mbti-personality-type,2018.0,,5028340.0
"Tatiana Antanasia Cositori Topotrepolovsky ""Topsy”",mary poppins returns,ENFP,https://www.personality-database.com/profile/187157/tatiana-antanasia-cositori-topotrepolovsky-topsy-mary-poppins-returns-2018-mbti-personality-type,2018.0,,5028340.0
Jack,mary poppins returns,ENFP,https://www.personality-database.com/profile/187144/jack-mary-poppins-returns-2018-mbti-personality-type,2018.0,,5028340.0
Mary Poppins (Mary Poppins Returns),mary poppins returns,ENTJ,https://www.personality-database.com/profile/187143/mary-poppins-mary-poppins-returns-mary-poppins-returns-2018-mbti-personality-type,2018.0,,5028340.0
Georgie Banks,mary poppins returns,ESFP,https://www.personality-database.com/profile/285159/georgie-banks-mary-poppins-returns-2018-mbti-personality-type,2018.0,,5028340.0
"William ""Weatherall"" Wilkins",mary poppins returns,ESTJ,https://www.personality-database.com/profile/187151/william-weatherall-wilkins-mary-poppins-returns-2018-mbti-personality-type,2018.0,,5028340.0
Jane Banks,mary poppins returns,INFJ,https://www.personality-database.com/profile/187146/jane-banks-mary-poppins-returns-2018-mbti-personality-type,2018.0,,5028340.0
Michael Banks,mary poppins returns,INFP,https://www.personality-database.com/profile/187145/michael-banks-mary-poppins-returns-2018-mbti-personality-type,2018.0,,5028340.0
John Banks,mary poppins returns,INTJ,https://www.personality-database.com/profile/285158/john-banks-mary-poppins-returns-2018-mbti-personality-type,2018.0,,5028340.0
Annabel Banks,mary poppins returns,ISTJ,https://www.personality-database.com/profile/285157/annabel-banks-mary-poppins-returns-2018-mbti-personality-type,2018.0,,5028340.0
Bubba,the good girl,ENFJ,https://www.personality-database.com/profile/184057/bubba-the-good-girl-2002-mbti-personality-type,2002.0,,279113.0
"Thomas ""Holden"" Worther",the good girl,INFP,https://www.personality-database.com/profile/184055/thomas-holden-worther-the-good-girl-2002-mbti-personality-type,2002.0,,279113.0
Justine Last,the good girl,ISFP,https://www.personality-database.com/profile/184054/justine-last-the-good-girl-2002-mbti-personality-type,2002.0,,279113.0
Phil Last,the good girl,ISTP,https://www.personality-database.com/profile/184056/phil-last-the-good-girl-2002-mbti-personality-type,2002.0,,279113.0
Bryan Denton,newsies,ENFJ,https://www.personality-database.com/profile/178852/bryan-denton-newsies-1992-mbti-personality-type,1992.0,,104990.0
"Jack ""Cowboy"" Kelly (Francis Sullivan)",newsies,ENTP,https://www.personality-database.com/profile/178849/jack-cowboy-kelly-francis-sullivan-newsies-1992-mbti-personality-type,1992.0,,104990.0
Les Jacobs,newsies,ISFP,https://www.personality-database.com/profile/178851/les-jacobs-newsies-1992-mbti-personality-type,1992.0,,104990.0
David Jacobs,newsies,ISTJ,https://www.personality-database.com/profile/178850/david-jacobs-newsies-1992-mbti-personality-type,1992.0,,104990.0
Nora Charles,the thin man,ENFJ,https://www.personality-database.com/profile/178520/nora-charles-the-thin-man-1934-mbti-personality-type,1934.0,,25878.0
Nick Charles,the thin man,ENTP,https://www.personality-database.com/profile/178519/nick-charles-the-thin-man-1934-mbti-personality-type,1934.0,,25878.0
Jamie Massey,while we're young,ENFJ,https://www.personality-database.com/profile/177188/jamie-massey-while-were-young-2014-mbti-personality-type,2014.0,,1791682.0
Cornelia Schrebnick,while we're young,ESFJ,https://www.personality-database.com/profile/177187/cornelia-schrebnick-while-were-young-2014-mbti-personality-type,2014.0,,1791682.0
Leslie Breitbart,while we're young,INTJ,https://www.personality-database.com/profile/177210/leslie-breitbart-while-were-young-2014-mbti-personality-type,2014.0,,1791682.0
Josh Schrebnick,while we're young,INTP,https://www.personality-database.com/profile/177186/josh-schrebnick-while-were-young-2014-mbti-personality-type,2014.0,,1791682.0
Cross,wanted,ENFJ,https://www.personality-database.com/profile/173122/cross-wanted-2008-mbti-personality-type,2008.0,,493464.0
Sloan,wanted,ENFJ,https://www.personality-database.com/profile/173121/sloan-wanted-2008-mbti-personality-type,2008.0,,493464.0
The Butcher,wanted,ENTJ,https://www.personality-database.com/profile/173125/the-butcher-wanted-2008-mbti-personality-type,2008.0,,493464.0
Barry,wanted,ESFP,https://www.personality-database.com/profile/173134/barry-wanted-2008-mbti-personality-type,2008.0,,493464.0
The Gunsmith,wanted,ESTP,https://www.personality-database.com/profile/173124/the-gunsmith-wanted-2008-mbti-personality-type,2008.0,,493464.0
Wesley Gibson,wanted,INFP,https://www.personality-database.com/profile/173119/wesley-gibson-wanted-2008-mbti-personality-type,2008.0,,493464.0
Mr.X,wanted,INTJ,https://www.personality-database.com/profile/173126/mrx-wanted-2008-mbti-personality-type,2008.0,,493464.0
Fox,wanted,ISTP,https://www.personality-database.com/profile/173120/fox-wanted-2008-mbti-personality-type,2008.0,,493464.0
"Morris ""Morrie"" Kessler",goodfellas,ENFJ,https://www.personality-database.com/profile/166617/morris-morrie-kessler-goodfellas-1990-mbti-personality-type,1990.0,,99685.0
Jimmy Conway,goodfellas,ENTJ,https://www.personality-database.com/profile/5658/jimmy-conway-goodfellas-1990-mbti-personality-type,1990.0,,99685.0
Janice Rossi,goodfellas,ESFJ,https://www.personality-database.com/profile/174939/janice-rossi-goodfellas-1990-mbti-personality-type,1990.0,,99685.0
Karen Hill,goodfellas,ESFP,https://www.personality-database.com/profile/11775/karen-hill-goodfellas-1990-mbti-personality-type,1990.0,,99685.0
Tommy DeVito,goodfellas,ESTP,https://www.personality-database.com/profile/5659/tommy-devito-goodfellas-1990-mbti-personality-type,1990.0,,99685.0
Billy Batts,goodfellas,ESTP,https://www.personality-database.com/profile/166620/billy-batts-goodfellas-1990-mbti-personality-type,1990.0,,99685.0
Henry Hill,goodfellas,ISFP,https://www.personality-database.com/profile/5657/henry-hill-goodfellas-1990-mbti-personality-type,1990.0,,99685.0
Spider,goodfellas,ISFP,https://www.personality-database.com/profile/166619/spider-goodfellas-1990-mbti-personality-type,1990.0,,99685.0
Sandy,goodfellas,ISFP,https://www.personality-database.com/profile/11776/sandy-goodfellas-1990-mbti-personality-type,1990.0,,99685.0
Paul Cicero,goodfellas,ISTJ,https://www.personality-database.com/profile/11774/paul-cicero-goodfellas-1990-mbti-personality-type,1990.0,,99685.0
Lois Byrd,goodfellas,ISTP,https://www.personality-database.com/profile/166621/lois-byrd-goodfellas-1990-mbti-personality-type,1990.0,,99685.0
Frankie Carbone,goodfellas,ISTP,https://www.personality-database.com/profile/166618/frankie-carbone-goodfellas-1990-mbti-personality-type,1990.0,,99685.0
Veronica,clerks,ENFJ,https://www.personality-database.com/profile/166613/veronica-clerks-1994-mbti-personality-type,1994.0,,109445.0
Randal Graves,clerks,ENTP,https://www.personality-database.com/profile/28901/randal-graves-clerks-1994-mbti-personality-type,1994.0,,109445.0
Caitlin Bree,clerks,ESFP,https://www.personality-database.com/profile/166615/caitlin-bree-clerks-1994-mbti-personality-type,1994.0,,109445.0
Jay,clerks,ESFP,https://www.personality-database.com/profile/28902/jay-clerks-1994-mbti-personality-type,1994.0,,109445.0
Rick Derris,clerks,ESTP,https://www.personality-database.com/profile/145720/rick-derris-clerks-1994-mbti-personality-type,1994.0,,109445.0
Dante Hicks,clerks,ISFJ,https://www.personality-database.com/profile/28900/dante-hicks-clerks-1994-mbti-personality-type,1994.0,,109445.0
Willam Black,clerks,ISFP,https://www.personality-database.com/profile/361556/willam-black-clerks-1994-mbti-personality-type,1994.0,,109445.0
Silent Bob,clerks,ISTP,https://www.personality-database.com/profile/28903/silent-bob-clerks-1994-mbti-personality-type,1994.0,,109445.0
Dr. Archibald 'Moonlight' Graham,field of dreams,ENFJ,https://www.personality-database.com/profile/161922/dr-archibald-moonlight-graham-field-of-dreams-1989-mbti-personality-type,1989.0,,97351.0
Annie Kinsella,field of dreams,ENFP,https://www.personality-database.com/profile/161902/annie-kinsella-field-of-dreams-1989-mbti-personality-type,1989.0,,97351.0
Ray Kinsella,field of dreams,INFJ,https://www.personality-database.com/profile/161899/ray-kinsella-field-of-dreams-1989-mbti-personality-type,1989.0,,97351.0
Terrence Mann,field of dreams,INFP,https://www.personality-database.com/profile/161901/terrence-mann-field-of-dreams-1989-mbti-personality-type,1989.0,,97351.0
'Shoeless' Joe Jackson,field of dreams,ISTP,https://www.personality-database.com/profile/161900/shoeless-joe-jackson-field-of-dreams-1989-mbti-personality-type,1989.0,,97351.0
Captain Ed Ramey,phone booth,ENFJ,https://www.personality-database.com/profile/155118/captain-ed-ramey-phone-booth-2002-mbti-personality-type,2002.0,,183649.0
Stu,phone booth,ENTP,https://www.personality-database.com/profile/155117/stu-phone-booth-2002-mbti-personality-type,2002.0,,183649.0
The Caller,phone booth,INTJ,https://www.personality-database.com/profile/155119/the-caller-phone-booth-2002-mbti-personality-type,2002.0,,183649.0
Pamela,phone booth,ISFJ,https://www.personality-database.com/profile/155120/pamela-phone-booth-2002-mbti-personality-type,2002.0,,183649.0
