character,movie,mbti,href,year,id
Ash,fantastic mr. fox,ISFP,https://www.personality-database.com/profile/185590/ash-fantastic-mr-fox-mbti-personality-type,2009.0,432283.0
Clive Badger,fantastic mr. fox,ISTJ,https://www.personality-database.com/profile/230697/clive-badger-fantastic-mr-fox-2009-mbti-personality-type,2009.0,432283.0
Boggis,fantastic mr. fox,ISTJ,https://www.personality-database.com/profile/85005/boggis-fantastic-mr-fox-mbti-personality-type,2009.0,432283.0
"Walter ""Walt"" Boggis",fantastic mr. fox,ISTJ,https://www.personality-database.com/profile/35955/walter-walt-boggis-fantastic-mr-fox-2009-mbti-personality-type,2009.0,432283.0
Bunce,fantastic mr. fox,ISTP,https://www.personality-database.com/profile/85006/bunce-fantastic-mr-fox-mbti-personality-type,2009.0,432283.0
"Nathan ""Nate"" Bunce",fantastic mr. fox,ISTP,https://www.personality-database.com/profile/35956/nathan-nate-bunce-fantastic-mr-fox-2009-mbti-personality-type,2009.0,432283.0
Kenneth Calloway,safety not guaranteed,ENFP,https://www.personality-database.com/profile/249703/kenneth-calloway-safety-not-guaranteed-2012-mbti-personality-type,2012.0,1862079.0
Jeff Schwensen,safety not guaranteed,ESTP,https://www.personality-database.com/profile/249704/jeff-schwensen-safety-not-guaranteed-2012-mbti-personality-type,2012.0,1862079.0
Darius Britt,safety not guaranteed,INTP,https://www.personality-database.com/profile/249702/darius-britt-safety-not-guaranteed-2012-mbti-personality-type,2012.0,1862079.0
Arnau,safety not guaranteed,ISTJ,https://www.personality-database.com/profile/249705/arnau-safety-not-guaranteed-2012-mbti-personality-type,2012.0,1862079.0
"Michael Edwards ""Eddie the Eagle""",eddie the eagle,ENFP,https://www.personality-database.com/profile/247194/michael-edwards-eddie-the-eagle-eddie-the-eagle-2016-mbti-personality-type,2015.0,1083452.0
Terry,eddie the eagle,ISTJ,https://www.personality-database.com/profile/318852/terry-eddie-the-eagle-2016-mbti-personality-type,2015.0,1083452.0
Bronson Perry,eddie the eagle,ISTP,https://www.personality-database.com/profile/247195/bronson-perry-eddie-the-eagle-2016-mbti-personality-type,2015.0,1083452.0
Kaylee Frye,serenity,ENFP,https://www.personality-database.com/profile/243888/kaylee-frye-serenity-2005-mbti-personality-type,2005.0,379786.0
Kaylee Frye,serenity,ENFP,https://www.personality-database.com/profile/243888/kaylee-frye-serenity-2005-mbti-personality-type,2019.0,6476140.0
Malcolm Reynolds,serenity,ENFP,https://www.personality-database.com/profile/243870/malcolm-reynolds-serenity-2005-mbti-personality-type,2005.0,379786.0
Malcolm Reynolds,serenity,ENFP,https://www.personality-database.com/profile/243870/malcolm-reynolds-serenity-2005-mbti-personality-type,2019.0,6476140.0
River Tam,serenity,INTJ,https://www.personality-database.com/profile/243869/river-tam-serenity-2005-mbti-personality-type,2005.0,379786.0
River Tam,serenity,INTJ,https://www.personality-database.com/profile/243869/river-tam-serenity-2005-mbti-personality-type,2019.0,6476140.0
Zöe Washburne,serenity,ISTJ,https://www.personality-database.com/profile/243874/ze-washburne-serenity-2005-mbti-personality-type,2005.0,379786.0
Zöe Washburne,serenity,ISTJ,https://www.personality-database.com/profile/243874/ze-washburne-serenity-2005-mbti-personality-type,2019.0,6476140.0
Phil Davis,white christmas,ENFP,https://www.personality-database.com/profile/243297/phil-davis-white-christmas-1954-mbti-personality-type,1954.0,47673.0
Judy Haynes,white christmas,ESFP,https://www.personality-database.com/profile/243299/judy-haynes-white-christmas-1954-mbti-personality-type,1954.0,47673.0
Emma Allen,white christmas,ESTJ,https://www.personality-database.com/profile/243302/emma-allen-white-christmas-1954-mbti-personality-type,1954.0,47673.0
Susan Waverly,white christmas,INFP,https://www.personality-database.com/profile/243304/susan-waverly-white-christmas-1954-mbti-personality-type,1954.0,47673.0
Betty Haynes,white christmas,INTJ,https://www.personality-database.com/profile/243298/betty-haynes-white-christmas-1954-mbti-personality-type,1954.0,47673.0
Bob Wallace,white christmas,ISTJ,https://www.personality-database.com/profile/243296/bob-wallace-white-christmas-1954-mbti-personality-type,1954.0,47673.0
Major General Thomas F Waverly,white christmas,ISTP,https://www.personality-database.com/profile/243301/major-general-thomas-f-waverly-white-christmas-1954-mbti-personality-type,1954.0,47673.0
Maya Lawrence,the midnight sky,ENFP,https://www.personality-database.com/profile/242616/maya-lawrence-the-midnight-sky-2020-mbti-personality-type,2020.0,10539608.0
Augustine Lofthouse,the midnight sky,INFJ,https://www.personality-database.com/profile/242609/augustine-lofthouse-the-midnight-sky-2020-mbti-personality-type,2020.0,10539608.0
"""Iris""",the midnight sky,INFP,https://www.personality-database.com/profile/242611/iris-the-midnight-sky-2020-mbti-personality-type,2020.0,10539608.0
Gordon Adewole,the midnight sky,INTJ,https://www.personality-database.com/profile/242615/gordon-adewole-the-midnight-sky-2020-mbti-personality-type,2020.0,10539608.0
"Iris Sullivan ""Sully""",the midnight sky,INTP,https://www.personality-database.com/profile/242610/iris-sullivan-sully-the-midnight-sky-2020-mbti-personality-type,2020.0,10539608.0
Mitchell,the midnight sky,ISTP,https://www.personality-database.com/profile/244610/mitchell-the-midnight-sky-2020-mbti-personality-type,2020.0,10539608.0
Linda Lue Linden,the thing called love,ENFP,https://www.personality-database.com/profile/242284/linda-lue-linden-the-thing-called-love-1993-mbti-personality-type,1993.0,108327.0
Miranda Presley,the thing called love,ENFP,https://www.personality-database.com/profile/242282/miranda-presley-the-thing-called-love-1993-mbti-personality-type,1993.0,108327.0
James Wright,the thing called love,INTJ,https://www.personality-database.com/profile/242283/james-wright-the-thing-called-love-1993-mbti-personality-type,1993.0,108327.0
Kyle Davidson,the thing called love,ISTJ,https://www.personality-database.com/profile/242285/kyle-davidson-the-thing-called-love-1993-mbti-personality-type,1993.0,108327.0
Fester Addams,the addams family,ENFP,https://www.personality-database.com/profile/241397/fester-addams-the-addams-family-2019-mbti-personality-type,1991.0,101272.0
Socrates,the addams family,ENTP,https://www.personality-database.com/profile/367109/socrates-the-addams-family-2019-mbti-personality-type,1991.0,101272.0
Grandmama Addams,the addams family,ENTP,https://www.personality-database.com/profile/85136/grandmama-addams-the-addams-family-mbti-personality-type,1991.0,101272.0
Fester Addams,the addams family,ENTP,https://www.personality-database.com/profile/12603/fester-addams-the-addams-family-mbti-personality-type,1991.0,101272.0
Margaux Needler,the addams family,ESFJ,https://www.personality-database.com/profile/207453/margaux-needler-the-addams-family-2019-mbti-personality-type,1991.0,101272.0
Gomez Addams,the addams family,ESFJ,https://www.personality-database.com/profile/12601/gomez-addams-the-addams-family-mbti-personality-type,1991.0,101272.0
Gomez Addams,the addams family,ESFJ,https://www.personality-database.com/profile/241392/gomez-addams-the-addams-family-2019-mbti-personality-type,1991.0,101272.0
Amanda Buckman,the addams family,ESFJ,https://www.personality-database.com/profile/85145/amanda-buckman-the-addams-family-mbti-personality-type,1991.0,101272.0
Gary Granger,the addams family,ESFJ,https://www.personality-database.com/profile/85143/gary-granger-the-addams-family-mbti-personality-type,1991.0,101272.0
Cousin Itt,the addams family,ESFP,https://www.personality-database.com/profile/241399/cousin-itt-the-addams-family-2019-mbti-personality-type,1991.0,101272.0
Cousin Itt,the addams family,ESFP,https://www.personality-database.com/profile/126602/cousin-itt-the-addams-family-mbti-personality-type,1991.0,101272.0
Becky Martin-Granger,the addams family,ESFP,https://www.personality-database.com/profile/85144/becky-martingranger-the-addams-family-mbti-personality-type,1991.0,101272.0
Bethany,the addams family,ESTJ,https://www.personality-database.com/profile/256891/bethany-the-addams-family-2019-mbti-personality-type,1991.0,101272.0
Great Auntie Sloom,the addams family,ESTJ,https://www.personality-database.com/profile/334750/great-auntie-sloom-the-addams-family-2019-mbti-personality-type,1991.0,101272.0
Debbie Jellinsky,the addams family,ESTJ,https://www.personality-database.com/profile/85141/debbie-jellinsky-the-addams-family-mbti-personality-type,1991.0,101272.0
Abigail Craven (Dr. Pinder-Schloss),the addams family,ESTJ,https://www.personality-database.com/profile/12606/abigail-craven-dr-pinderschloss-the-addams-family-mbti-personality-type,1991.0,101272.0
Pugsley Addams,the addams family,ESTP,https://www.personality-database.com/profile/207454/pugsley-addams-the-addams-family-2019-mbti-personality-type,1991.0,101272.0
Thing,the addams family,ESTP,https://www.personality-database.com/profile/126603/thing-the-addams-family-mbti-personality-type,1991.0,101272.0
Morticia Addams,the addams family,INFJ,https://www.personality-database.com/profile/12602/morticia-addams-the-addams-family-mbti-personality-type,1991.0,101272.0
Kitty,the addams family,INFJ,https://www.personality-database.com/profile/367117/kitty-the-addams-family-2019-mbti-personality-type,1991.0,101272.0
Morticia Addams,the addams family,INFJ,https://www.personality-database.com/profile/207455/morticia-addams-the-addams-family-2019-mbti-personality-type,1991.0,101272.0
Wednesday Addams,the addams family,INTJ,https://www.personality-database.com/profile/12604/wednesday-addams-the-addams-family-mbti-personality-type,1991.0,101272.0
Wednesday Addams,the addams family,INTJ,https://www.personality-database.com/profile/207452/wednesday-addams-the-addams-family-2019-mbti-personality-type,1991.0,101272.0
Joel Glicker,the addams family,INTP,https://www.personality-database.com/profile/72606/joel-glicker-the-addams-family-mbti-personality-type,1991.0,101272.0
Glenn,the addams family,ESTJ,https://www.personality-database.com/profile/367118/glenn-the-addams-family-2019-mbti-personality-type,1991.0,101272.0
Tully Alford,the addams family,INTP,https://www.personality-database.com/profile/86976/tully-alford-the-addams-family-mbti-personality-type,1991.0,101272.0
Margaret Alford Addams,the addams family,ISFJ,https://www.personality-database.com/profile/86975/margaret-alford-addams-the-addams-family-mbti-personality-type,1991.0,101272.0
Parker Needler,the addams family,ISFP,https://www.personality-database.com/profile/241400/parker-needler-the-addams-family-2019-mbti-personality-type,1991.0,101272.0
Pugsley Addams,the addams family,ISFP,https://www.personality-database.com/profile/12605/pugsley-addams-the-addams-family-mbti-personality-type,1991.0,101272.0
Lurch,the addams family,ISTJ,https://www.personality-database.com/profile/241410/lurch-the-addams-family-2019-mbti-personality-type,1991.0,101272.0
Lurch,the addams family,ISTJ,https://www.personality-database.com/profile/13340/lurch-the-addams-family-mbti-personality-type,1991.0,101272.0
Mary Callaghan,while you were sleeping,ENFP,https://www.personality-database.com/profile/240950/mary-callaghan-while-you-were-sleeping-1995-mbti-personality-type,1995.0,114924.0
Elsie,while you were sleeping,ESFJ,https://www.personality-database.com/profile/80594/elsie-while-you-were-sleeping-1995-mbti-personality-type,1995.0,114924.0
Peter Callaghan,while you were sleeping,ESFP,https://www.personality-database.com/profile/80592/peter-callaghan-while-you-were-sleeping-1995-mbti-personality-type,1995.0,114924.0
Joe Fusco Jr.,while you were sleeping,ESFP,https://www.personality-database.com/profile/198890/joe-fusco-jr-while-you-were-sleeping-1995-mbti-personality-type,1995.0,114924.0
Ox Callaghan,while you were sleeping,ESTJ,https://www.personality-database.com/profile/80593/ox-callaghan-while-you-were-sleeping-1995-mbti-personality-type,1995.0,114924.0
Jerry Wallace,while you were sleeping,ESTP,https://www.personality-database.com/profile/198891/jerry-wallace-while-you-were-sleeping-1995-mbti-personality-type,1995.0,114924.0
Lucy Moderatz,while you were sleeping,INFJ,https://www.personality-database.com/profile/80590/lucy-moderatz-while-you-were-sleeping-1995-mbti-personality-type,1995.0,114924.0
Jack Callaghan,while you were sleeping,INTP,https://www.personality-database.com/profile/80591/jack-callaghan-while-you-were-sleeping-1995-mbti-personality-type,1995.0,114924.0
Saul Tuttle,while you were sleeping,INTP,https://www.personality-database.com/profile/80596/saul-tuttle-while-you-were-sleeping-1995-mbti-personality-type,1995.0,114924.0
Midge Callaghan,while you were sleeping,ISFJ,https://www.personality-database.com/profile/80595/midge-callaghan-while-you-were-sleeping-1995-mbti-personality-type,1995.0,114924.0
Pat the Dodo,alice in wonderland,ENFP,https://www.personality-database.com/profile/236699/pat-the-dodo-alice-in-wonderland-1951-mbti-personality-type,2010.0,1014759.0
Cheshire Cat,alice in wonderland,ENTP,https://www.personality-database.com/profile/4923/cheshire-cat-alice-in-wonderland-1951-mbti-personality-type,2010.0,1014759.0
Mad Hatter,alice in wonderland,ENTP,https://www.personality-database.com/profile/4920/mad-hatter-alice-in-wonderland-1951-mbti-personality-type,2010.0,1014759.0
Tweedle Dee and Tweedle Dum,alice in wonderland,ENTP,https://www.personality-database.com/profile/226941/tweedle-dee-and-tweedle-dum-alice-in-wonderland-1951-mbti-personality-type,2010.0,1014759.0
Rose,alice in wonderland,ESFJ,https://www.personality-database.com/profile/255017/rose-alice-in-wonderland-1951-mbti-personality-type,2010.0,1014759.0
The Walrus,alice in wonderland,ESTJ,https://www.personality-database.com/profile/154375/the-walrus-alice-in-wonderland-1951-mbti-personality-type,2010.0,1014759.0
Queen Of Hearts,alice in wonderland,ESTJ,https://www.personality-database.com/profile/4924/queen-of-hearts-alice-in-wonderland-1951-mbti-personality-type,2010.0,1014759.0
March Hare,alice in wonderland,ESTP,https://www.personality-database.com/profile/4922/march-hare-alice-in-wonderland-1951-mbti-personality-type,2010.0,1014759.0
Alice,alice in wonderland,INTP,https://www.personality-database.com/profile/4919/alice-alice-in-wonderland-1951-mbti-personality-type,2010.0,1014759.0
The Doorknob,alice in wonderland,INTP,https://www.personality-database.com/profile/226942/the-doorknob-alice-in-wonderland-1951-mbti-personality-type,2010.0,1014759.0
Caterpillar,alice in wonderland,INTP,https://www.personality-database.com/profile/58745/caterpillar-alice-in-wonderland-1951-mbti-personality-type,2010.0,1014759.0
Alice’s Sister,alice in wonderland,ISFJ,https://www.personality-database.com/profile/255021/alices-sister-alice-in-wonderland-1951-mbti-personality-type,2010.0,1014759.0
King of Hearts,alice in wonderland,ISFJ,https://www.personality-database.com/profile/37085/king-of-hearts-alice-in-wonderland-1951-mbti-personality-type,2010.0,1014759.0
Bill the Lizard,alice in wonderland,ISFP,https://www.personality-database.com/profile/417594/bill-the-lizard-alice-in-wonderland-1951-mbti-personality-type,2010.0,1014759.0
Dormouse,alice in wonderland,ISFP,https://www.personality-database.com/profile/58744/dormouse-alice-in-wonderland-1951-mbti-personality-type,2010.0,1014759.0
